participant,item_no,condition,chance_slider.response,severity_slider.response,literacy,data_mean
129,31,lo,3,6,4.2,35
129,23,hi,6,4,4.2,70
129,20,hi,4,5,4.2,43
129,32,lo,3,5,4.2,31
129,4,hi,3,3,4.2,36
129,7,lo,3,2,4.2,37
129,17,lo,6,5,4.2,71
129,3,lo,3,4,4.2,39
129,35,hi,3,5,4.2,37
129,24,lo,3,3,4.2,42
129,14,hi,3,4,4.2,41
129,11,lo,2,4,4.2,29
129,22,lo,5,4,4.2,64
129,28,lo,6,3,4.2,68
129,21,hi,5,4,4.2,67
129,9,lo,5,4,4.2,66
129,2,hi,2,5,4.2,30
129,3,hi,3,4,4.2,39
129,35,lo,3,5,4.2,37
129,4,lo,3,3,4.2,36
129,22,hi,5,4,4.2,64
129,9,hi,5,4,4.2,66
129,2,lo,2,5,4.2,30
129,28,hi,5,3,4.2,68
129,17,hi,6,5,4.2,71
129,24,hi,3,3,4.2,42
129,15,lo,5,5,4.2,65
129,14,lo,3,4,4.2,41
129,21,lo,5,4,4.2,67
129,1,lo,2,2,4.2,28
129,31,hi,3,6,4.2,35
129,20,lo,3,5,4.2,43
129,11,hi,2,4,4.2,29
129,8,lo,3,3,4.2,33
129,23,lo,6,3,4.2,70
129,7,hi,3,2,4.2,37
129,32,hi,3,4,4.2,31
130,17,lo,5,6,4.8,71
130,20,hi,3,6,4.8,43
130,31,lo,3,7,4.8,35
130,28,lo,5,3,4.8,68
130,4,hi,3,2,4.8,36
130,7,lo,3,2,4.8,37
130,23,hi,5,3,4.8,70
130,15,hi,5,6,4.8,65
130,8,hi,3,3,4.8,33
130,24,lo,3,1,4.8,42
130,9,lo,5,3,4.8,66
130,2,hi,3,6,4.8,30
130,14,hi,3,5,4.8,41
130,22,lo,5,6,4.8,64
130,1,hi,3,1,4.8,28
130,35,hi,3,5,4.8,37
130,11,lo,3,3,4.8,29
130,21,hi,5,6,4.8,67
130,32,lo,3,6,4.8,31
130,3,lo,3,2,4.8,39
130,23,lo,5,5,4.8,70
130,11,hi,3,4,4.8,29
130,8,lo,3,2,4.8,33
130,24,hi,3,1,4.8,42
130,14,lo,3,4,4.8,41
130,3,hi,3,3,4.8,39
130,35,lo,3,5,4.8,37
130,22,hi,5,6,4.8,64
130,7,hi,3,2,4.8,37
130,15,lo,5,6,4.8,65
130,21,lo,5,6,4.8,67
130,4,lo,3,1,4.8,36
130,17,hi,5,6,4.8,71
130,1,lo,3,1,4.8,28
130,2,lo,3,5,4.8,30
130,28,hi,5,3,4.8,68
130,32,hi,3,6,4.8,31
130,9,hi,5,2,4.8,66
130,20,lo,3,6,4.8,43
130,31,hi,3,6,4.8,35
131,1,hi,3,2,4.2,28
131,11,lo,3,4,4.2,29
131,31,lo,3,6,4.2,35
131,7,lo,3,1,4.2,37
131,9,lo,5,1,4.2,66
131,22,lo,5,4,4.2,64
131,28,lo,5,1,4.2,68
131,21,hi,5,4,4.2,67
131,3,lo,3,2,4.2,39
131,2,hi,3,2,4.2,30
131,15,hi,5,3,4.2,65
131,20,hi,3,4,4.2,43
131,8,hi,3,1,4.2,33
131,17,lo,5,4,4.2,71
131,4,hi,3,2,4.2,36
131,14,hi,3,2,4.2,41
131,32,lo,3,3,4.2,31
131,35,hi,3,5,4.2,37
131,24,lo,3,2,4.2,42
131,23,hi,6,1,4.2,70
131,22,hi,5,3,4.2,64
131,3,hi,3,2,4.2,39
131,24,hi,3,2,4.2,42
131,28,hi,5,1,4.2,68
131,20,lo,3,3,4.2,43
131,31,hi,3,5,4.2,35
131,1,lo,2,1,4.2,28
131,8,lo,3,1,4.2,33
131,2,lo,3,2,4.2,30
131,9,hi,6,1,4.2,66
131,15,lo,5,4,4.2,65
131,7,hi,3,1,4.2,37
131,21,lo,5,3,4.2,67
131,14,lo,4,2,4.2,41
131,32,hi,3,4,4.2,31
131,23,lo,6,1,4.2,70
131,35,lo,3,5,4.2,37
131,11,hi,2,4,4.2,29
131,17,hi,6,4,4.2,71
131,4,lo,3,2,4.2,36
132,14,hi,4,3,3,41
132,3,lo,3,4,3,39
132,21,hi,5,2,3,67
132,32,lo,3,4,3,31
132,2,hi,3,1,3,30
132,35,hi,3,5,3,37
132,8,hi,3,5,3,33
132,28,lo,5,4,3,68
132,4,hi,3,1,3,36
132,20,hi,4,4,3,43
132,7,lo,3,1,3,37
132,17,lo,5,4,3,71
132,11,lo,3,4,3,29
132,1,hi,3,1,3,28
132,9,lo,5,1,3,66
132,31,lo,3,1,3,35
132,15,hi,5,4,3,65
132,23,hi,5,1,3,70
132,22,lo,5,1,3,64
132,24,lo,4,7,3,42
132,28,hi,5,4,3,68
132,9,hi,5,1,3,66
132,35,lo,3,5,3,37
132,2,lo,3,1,3,30
132,22,hi,5,1,3,64
132,4,lo,3,1,3,36
132,14,lo,4,2,3,41
132,24,hi,4,7,3,42
132,1,lo,2,1,3,28
132,23,lo,5,1,3,70
132,15,lo,5,4,3,65
132,7,hi,3,1,3,37
132,20,lo,4,4,3,43
132,32,hi,3,4,3,31
132,21,lo,5,1,3,67
132,8,lo,3,3,3,33
132,31,hi,3,1,3,35
132,3,hi,3,1,3,39
132,17,hi,5,4,3,71
132,11,hi,3,4,3,29
133,15,hi,6,6,3,65
133,24,lo,6,6,3,42
133,11,lo,3,5,3,29
133,31,lo,3,3,3,35
133,28,lo,6,4,3,68
133,17,lo,6,5,3,71
133,1,hi,2,1,3,28
133,21,hi,5,4,3,67
133,20,hi,3,7,3,43
133,4,hi,2,3,3,36
133,35,hi,2,6,3,37
133,2,hi,2,3,3,30
133,23,hi,7,2,3,70
133,8,hi,2,4,3,33
133,3,lo,2,6,3,39
133,22,lo,5,5,3,64
133,14,hi,3,5,3,41
133,32,lo,2,6,3,31
133,7,lo,2,2,3,37
133,9,lo,5,5,3,66
133,2,lo,2,3,3,30
133,7,hi,2,3,3,37
133,28,hi,5,6,3,68
133,4,lo,2,1,3,36
133,32,hi,2,5,3,31
133,22,hi,5,4,3,64
133,1,lo,2,1,3,28
133,3,hi,2,5,3,39
133,17,hi,6,5,3,71
133,20,lo,3,6,3,43
133,9,hi,5,4,3,66
133,23,lo,6,2,3,70
133,11,hi,1,5,3,29
133,15,lo,5,5,3,65
133,14,lo,3,5,3,41
133,31,hi,2,1,3,35
133,35,lo,2,7,3,37
133,24,hi,2,7,3,42
133,21,lo,5,5,3,67
133,8,lo,2,5,3,33
134,22,lo,3,2,3.6,64
134,14,hi,7,6,3.6,41
134,2,hi,6,6,3.6,30
134,24,lo,5,7,3.6,42
134,1,hi,6,5,3.6,28
134,20,hi,3,3,3.6,43
134,11,lo,2,3,3.6,29
134,7,lo,2,2,3.6,37
134,35,hi,5,4,3.6,37
134,28,lo,1,4,3.6,68
134,31,lo,5,7,3.6,35
134,15,hi,6,7,3.6,65
134,4,hi,7,5,3.6,36
134,17,lo,2,3,3.6,71
134,23,hi,7,7,3.6,70
134,32,lo,1,3,3.6,31
134,9,lo,2,3,3.6,66
134,21,hi,7,7,3.6,67
134,8,hi,6,7,3.6,33
134,3,lo,1,3,3.6,39
134,8,lo,1,2,3.6,33
134,1,lo,2,1,3.6,28
134,32,hi,7,7,3.6,31
134,28,hi,7,3,3.6,68
134,20,lo,1,3,3.6,43
134,7,hi,6,4,3.6,37
134,17,hi,7,7,3.6,71
134,14,lo,2,1,3.6,41
134,23,lo,2,1,3.6,70
134,4,lo,2,2,3.6,36
134,15,lo,1,2,3.6,65
134,21,lo,2,1,3.6,67
134,3,hi,6,7,3.6,39
134,9,hi,5,6,3.6,66
134,35,lo,4,3,3.6,37
134,24,hi,5,7,3.6,42
134,2,lo,2,1,3.6,30
134,11,hi,6,7,3.6,29
134,22,hi,7,6,3.6,64
134,31,hi,6,7,3.6,35
135,2,hi,3,6,2.8,30
135,35,hi,3,6,2.8,37
135,21,hi,5,6,2.8,67
135,9,lo,5,4,2.8,66
135,17,lo,5,6,2.8,71
135,14,hi,3,5,2.8,41
135,4,hi,3,4,2.8,36
135,20,hi,4,5,2.8,43
135,8,hi,3,6,2.8,33
135,31,lo,2,3,2.8,35
135,32,lo,2,4,2.8,31
135,7,lo,3,5,2.8,37
135,15,hi,6,7,2.8,65
135,23,hi,7,6,2.8,70
135,28,lo,5,6,2.8,68
135,11,lo,2,4,2.8,29
135,24,lo,5,6,2.8,42
135,1,hi,3,5,2.8,28
135,3,lo,4,6,2.8,39
135,22,lo,5,5,2.8,64
135,3,hi,3,5,2.8,39
135,7,hi,3,5,2.8,37
135,23,lo,5,6,2.8,70
135,14,lo,3,6,2.8,41
135,15,lo,5,7,2.8,65
135,2,lo,2,7,2.8,30
135,8,lo,3,6,2.8,33
135,21,lo,5,7,2.8,67
135,24,hi,4,7,2.8,42
135,28,hi,6,7,2.8,68
135,9,hi,6,6,2.8,66
135,22,hi,5,6,2.8,64
135,11,hi,2,4,2.8,29
135,1,lo,2,4,2.8,28
135,4,lo,3,6,2.8,36
135,32,hi,3,5,2.8,31
135,20,lo,3,7,2.8,43
135,17,hi,6,7,2.8,71
135,35,lo,3,6,2.8,37
135,31,hi,3,7,2.8,35
136,11,lo,3,7,6,29
136,4,hi,3,3,6,36
136,2,hi,3,7,6,30
136,31,lo,3,7,6,35
136,15,hi,5,6,6,65
136,24,lo,3,7,6,42
136,22,lo,5,6,6,64
136,35,hi,3,6,6,37
136,23,hi,5,7,6,70
136,20,hi,3,7,6,43
136,17,lo,6,7,6,71
136,3,lo,4,7,6,39
136,21,hi,5,7,6,67
136,32,lo,3,6,6,31
136,28,lo,5,6,6,68
136,7,lo,3,5,6,37
136,9,lo,5,7,6,66
136,8,hi,3,7,6,33
136,1,hi,3,5,6,28
136,14,hi,3,6,6,41
136,2,lo,3,6,6,30
136,32,hi,3,7,6,31
136,20,lo,4,7,6,43
136,24,hi,4,7,6,42
136,22,hi,5,7,6,64
136,9,hi,5,5,6,66
136,11,hi,3,7,6,29
136,3,hi,4,6,6,39
136,8,lo,3,7,6,33
136,1,lo,3,5,6,28
136,31,hi,3,7,6,35
136,7,hi,4,7,6,37
136,14,lo,3,6,6,41
136,17,hi,6,7,6,71
136,23,lo,5,6,6,70
136,15,lo,3,7,6,65
136,21,lo,5,7,6,67
136,4,lo,3,4,6,36
136,28,hi,5,6,6,68
136,35,lo,4,6,6,37
137,17,lo,6,7,4,71
137,1,hi,3,4,4,28
137,4,hi,3,3,4,36
137,9,lo,5,4,4,66
137,14,hi,4,3,4,41
137,11,lo,3,2,4,29
137,8,hi,3,5,4,33
137,23,hi,5,6,4,70
137,35,hi,3,5,4,37
137,2,hi,3,5,4,30
137,31,lo,3,5,4,35
137,24,lo,3,5,4,42
137,20,hi,4,6,4,43
137,7,lo,3,3,4,37
137,21,hi,5,3,4,67
137,3,lo,3,3,4,39
137,28,lo,5,3,4,68
137,32,lo,3,2,4,31
137,22,lo,5,3,4,64
137,15,hi,5,6,4,65
137,3,hi,3,5,4,39
137,31,hi,3,6,4,35
137,17,hi,5,6,4,71
137,23,lo,5,2,4,70
137,9,hi,5,6,4,66
137,4,lo,3,2,4,36
137,20,lo,4,3,4,43
137,1,lo,2,2,4,28
137,11,hi,2,6,4,29
137,14,lo,3,2,4,41
137,2,lo,3,2,4,30
137,35,lo,3,2,4,37
137,22,hi,5,6,4,64
137,7,hi,3,6,4,37
137,24,hi,4,6,4,42
137,28,hi,5,7,4,68
137,8,lo,3,1,4,33
137,21,lo,5,2,4,67
137,32,hi,3,6,4,31
137,15,lo,5,2,4,65
138,20,hi,4,7,5,43
138,14,hi,4,3,5,41
138,21,hi,5,3,5,67
138,7,lo,3,1,5,37
138,23,hi,5,1,5,70
138,1,hi,2,2,5,28
138,35,hi,3,6,5,37
138,11,lo,3,5,5,29
138,28,lo,5,2,5,68
138,4,hi,3,1,5,36
138,2,hi,3,2,5,30
138,24,lo,3,2,5,42
138,15,hi,5,6,5,65
138,9,lo,5,5,5,66
138,17,lo,5,6,5,71
138,3,lo,3,1,5,39
138,31,lo,3,5,5,35
138,22,lo,5,4,5,64
138,8,hi,3,3,5,33
138,32,lo,3,5,5,31
138,3,hi,3,1,5,39
138,4,lo,3,1,5,36
138,22,hi,5,4,5,64
138,31,hi,3,5,5,35
138,21,lo,5,4,5,67
138,11,hi,3,5,5,29
138,8,lo,3,3,5,33
138,32,hi,3,5,5,31
138,28,hi,6,2,5,68
138,9,hi,5,4,5,66
138,14,lo,3,3,5,41
138,15,lo,5,6,5,65
138,20,lo,3,7,5,43
138,17,hi,5,6,5,71
138,1,lo,3,2,5,28
138,35,lo,3,6,5,37
138,24,hi,3,2,5,42
138,2,lo,3,3,5,30
138,7,hi,3,1,5,37
138,23,lo,5,1,5,70
139,7,lo,3,4,4.4,37
139,28,lo,5,6,4.4,68
139,4,hi,3,4,4.4,36
139,17,lo,6,7,4.4,71
139,2,hi,3,7,4.4,30
139,1,hi,2,5,4.4,28
139,15,hi,5,7,4.4,65
139,8,hi,2,5,4.4,33
139,31,lo,2,3,4.4,35
139,3,lo,3,4,4.4,39
139,22,lo,5,5,4.4,64
139,21,hi,5,5,4.4,67
139,35,hi,3,6,4.4,37
139,11,lo,2,6,4.4,29
139,20,hi,3,7,4.4,43
139,14,hi,3,5,4.4,41
139,23,hi,6,3,4.4,70
139,24,lo,4,5,4.4,42
139,32,lo,2,7,4.4,31
139,9,lo,5,5,4.4,66
139,23,lo,6,4,4.4,70
139,14,lo,3,5,4.4,41
139,32,hi,2,7,4.4,31
139,15,lo,5,7,4.4,65
139,31,hi,2,2,4.4,35
139,2,lo,2,6,4.4,30
139,28,hi,6,4,4.4,68
139,4,lo,2,3,4.4,36
139,7,hi,2,3,4.4,37
139,17,hi,6,7,4.4,71
139,1,lo,2,4,4.4,28
139,3,hi,3,3,4.4,39
139,21,lo,5,5,4.4,67
139,22,hi,5,4,4.4,64
139,20,lo,3,7,4.4,43
139,8,lo,2,4,4.4,33
139,11,hi,2,6,4.4,29
139,24,hi,4,4,4.4,42
139,35,lo,3,6,4.4,37
139,9,hi,5,4,4.4,66
140,15,hi,5,6,4.4,65
140,17,lo,6,7,4.4,71
140,4,hi,3,1,4.4,36
140,32,lo,3,5,4.4,31
140,21,hi,5,4,4.4,67
140,35,hi,3,3,4.4,37
140,8,hi,3,2,4.4,33
140,3,lo,3,4,4.4,39
140,22,lo,5,2,4.4,64
140,14,hi,3,3,4.4,41
140,2,hi,3,4,4.4,30
140,31,lo,3,5,4.4,35
140,7,lo,3,1,4.4,37
140,9,lo,5,1,4.4,66
140,28,lo,5,2,4.4,68
140,24,lo,3,5,4.4,42
140,11,lo,3,2,4.4,29
140,20,hi,3,4,4.4,43
140,1,hi,2,1,4.4,28
140,23,hi,5,1,4.4,70
140,4,lo,3,2,4.4,36
140,20,lo,4,5,4.4,43
140,9,hi,5,1,4.4,66
140,14,lo,3,4,4.4,41
140,23,lo,5,1,4.4,70
140,31,hi,3,6,4.4,35
140,3,hi,3,2,4.4,39
140,32,hi,3,4,4.4,31
140,1,lo,3,1,4.4,28
140,17,hi,5,6,4.4,71
140,8,lo,3,4,4.4,33
140,2,lo,3,3,4.4,30
140,15,lo,5,4,4.4,65
140,28,hi,5,3,4.4,68
140,24,hi,3,5,4.4,42
140,22,hi,5,3,4.4,64
140,35,lo,3,4,4.4,37
140,21,lo,5,2,4.4,67
140,11,hi,3,2,4.4,29
140,7,hi,3,1,4.4,37
141,32,lo,3,6,6,31
141,17,lo,5,6,6,71
141,8,hi,3,4,6,33
141,15,hi,5,5,6,65
141,7,lo,3,3,6,37
141,3,lo,4,6,6,39
141,9,lo,5,3,6,66
141,20,hi,4,7,6,43
141,21,hi,5,4,6,67
141,22,lo,5,5,6,64
141,28,lo,5,3,6,68
141,14,hi,3,5,6,41
141,2,hi,3,4,6,30
141,35,hi,3,5,6,37
141,31,lo,3,7,6,35
141,24,lo,3,5,6,42
141,1,hi,3,4,6,28
141,11,lo,3,4,6,29
141,4,hi,3,3,6,36
141,23,hi,5,2,6,70
141,23,lo,5,2,6,70
141,8,lo,3,5,6,33
141,17,hi,5,5,6,71
141,7,hi,3,3,6,37
141,20,lo,4,7,6,43
141,2,lo,3,4,6,30
141,28,hi,5,3,6,68
141,21,lo,5,4,6,67
141,9,hi,5,2,6,66
141,15,lo,5,5,6,65
141,3,hi,4,5,6,39
141,35,lo,3,6,6,37
141,32,hi,3,6,6,31
141,31,hi,3,7,6,35
141,24,hi,4,4,6,42
141,1,lo,3,4,6,28
141,11,hi,3,4,6,29
141,22,hi,5,5,6,64
141,4,lo,3,3,6,36
141,14,lo,3,4,6,41
142,17,lo,5,6,4.4,71
142,21,hi,5,6,4.4,67
142,20,hi,3,5,4.4,43
142,8,hi,3,4,4.4,33
142,9,lo,5,4,4.4,66
142,15,hi,6,5,4.4,65
142,2,hi,3,5,4.4,30
142,32,lo,3,5,4.4,31
142,3,lo,3,2,4.4,39
142,24,lo,4,5,4.4,42
142,7,lo,3,2,4.4,37
142,35,hi,3,6,4.4,37
142,23,hi,7,5,4.4,70
142,4,hi,3,1,4.4,36
142,11,lo,3,4,4.4,29
142,28,lo,6,5,4.4,68
142,14,hi,4,5,4.4,41
142,22,lo,5,6,4.4,64
142,31,lo,3,7,4.4,35
142,1,hi,3,4,4.4,28
142,11,hi,3,5,4.4,29
142,17,hi,6,7,4.4,71
142,3,hi,3,2,4.4,39
142,1,lo,3,2,4.4,28
142,24,hi,4,5,4.4,42
142,20,lo,3,6,4.4,43
142,23,lo,6,5,4.4,70
142,7,hi,3,1,4.4,37
142,35,lo,3,6,4.4,37
142,21,lo,6,5,4.4,67
142,22,hi,5,7,4.4,64
142,31,hi,3,7,4.4,35
142,9,hi,6,1,4.4,66
142,8,lo,3,5,4.4,33
142,15,lo,6,6,4.4,65
142,28,hi,6,4,4.4,68
142,2,lo,3,4,4.4,30
142,32,hi,3,4,4.4,31
142,4,lo,3,1,4.4,36
142,14,lo,3,4,4.4,41
143,15,hi,5,5,4.8,65
143,14,hi,3,4,4.8,41
143,20,hi,3,6,4.8,43
143,11,lo,2,3,4.8,29
143,3,lo,3,4,4.8,39
143,4,hi,3,2,4.8,36
143,8,hi,3,5,4.8,33
143,32,lo,2,5,4.8,31
143,22,lo,5,6,4.8,64
143,31,lo,3,6,4.8,35
143,2,hi,3,5,4.8,30
143,17,lo,5,6,4.8,71
143,23,hi,5,4,4.8,70
143,21,hi,5,5,4.8,67
143,35,hi,3,6,4.8,37
143,24,lo,4,5,4.8,42
143,7,lo,3,3,4.8,37
143,9,lo,5,4,4.8,66
143,1,hi,3,3,4.8,28
143,28,lo,5,3,4.8,68
143,24,hi,4,6,4.8,42
143,22,hi,5,6,4.8,64
143,23,lo,5,4,4.8,70
143,1,lo,3,4,4.8,28
143,2,lo,3,5,4.8,30
143,28,hi,5,4,4.8,68
143,15,lo,5,6,4.8,65
143,20,lo,4,7,4.8,43
143,7,hi,3,3,4.8,37
143,32,hi,3,6,4.8,31
143,8,lo,3,6,4.8,33
143,11,hi,3,4,4.8,29
143,21,lo,5,6,4.8,67
143,35,lo,3,7,4.8,37
143,4,lo,3,5,4.8,36
143,31,hi,3,6,4.8,35
143,3,hi,3,3,4.8,39
143,17,hi,5,7,4.8,71
143,14,lo,4,5,4.8,41
143,9,hi,5,3,4.8,66
144,31,lo,3,7,3.6,35
144,23,hi,5,3,3.6,70
144,4,hi,3,2,3.6,36
144,22,lo,5,4,3.6,64
144,21,hi,5,5,3.6,67
144,14,hi,3,5,3.6,41
144,9,lo,5,3,3.6,66
144,3,lo,3,6,3.6,39
144,2,hi,3,7,3.6,30
144,17,lo,5,7,3.6,71
144,11,lo,3,4,3.6,29
144,28,lo,5,5,3.6,68
144,35,hi,3,6,3.6,37
144,15,hi,5,6,3.6,65
144,20,hi,4,6,3.6,43
144,7,lo,3,4,3.6,37
144,32,lo,3,5,3.6,31
144,1,hi,3,3,3.6,28
144,24,lo,3,5,3.6,42
144,8,hi,3,4,3.6,33
144,4,lo,3,4,3.6,36
144,3,hi,3,6,3.6,39
144,31,hi,3,6,3.6,35
144,21,lo,5,5,3.6,67
144,11,hi,3,4,3.6,29
144,2,lo,3,6,3.6,30
144,20,lo,4,6,3.6,43
144,8,lo,3,5,3.6,33
144,9,hi,5,5,3.6,66
144,22,hi,5,5,3.6,64
144,35,lo,3,7,3.6,37
144,24,hi,3,5,3.6,42
144,14,lo,3,5,3.6,41
144,7,hi,3,4,3.6,37
144,23,lo,5,4,3.6,70
144,17,hi,5,6,3.6,71
144,32,hi,3,7,3.6,31
144,28,hi,5,5,3.6,68
144,15,lo,5,6,3.6,65
144,1,lo,3,4,3.6,28
145,17,lo,6,6,4.2,71
145,35,hi,3,6,4.2,37
145,1,hi,3,5,4.2,28
145,28,lo,5,5,4.2,68
145,11,lo,3,5,4.2,29
145,9,lo,5,6,4.2,66
145,21,hi,5,5,4.2,67
145,20,hi,4,6,4.2,43
145,7,lo,3,5,4.2,37
145,4,hi,3,5,4.2,36
145,8,hi,3,3,4.2,33
145,24,lo,4,3,4.2,42
145,31,lo,3,6,4.2,35
145,15,hi,5,5,4.2,65
145,32,lo,3,5,4.2,31
145,3,lo,4,6,4.2,39
145,14,hi,4,6,4.2,41
145,2,hi,3,5,4.2,30
145,22,lo,5,5,4.2,64
145,23,hi,6,5,4.2,70
145,2,lo,3,5,4.2,30
145,17,hi,6,6,4.2,71
145,3,hi,4,6,4.2,39
145,7,hi,3,5,4.2,37
145,4,lo,3,5,4.2,36
145,11,hi,3,5,4.2,29
145,24,hi,4,3,4.2,42
145,8,lo,3,4,4.2,33
145,31,hi,3,6,4.2,35
145,1,lo,3,5,4.2,28
145,35,lo,3,6,4.2,37
145,21,lo,5,5,4.2,67
145,9,hi,5,5,4.2,66
145,32,hi,3,6,4.2,31
145,28,hi,6,6,4.2,68
145,15,lo,5,5,4.2,65
145,14,lo,3,6,4.2,41
145,20,lo,4,6,4.2,43
145,22,hi,5,5,4.2,64
145,23,lo,5,5,4.2,70
146,31,lo,3,7,4.4,35
146,9,lo,5,4,4.4,66
146,4,hi,2,5,4.4,36
146,3,lo,3,7,4.4,39
146,1,hi,2,5,4.4,28
146,32,lo,2,5,4.4,31
146,23,hi,6,7,4.4,70
146,8,hi,3,5,4.4,33
146,15,hi,5,6,4.4,65
146,17,lo,6,7,4.4,71
146,20,hi,3,6,4.4,43
146,11,lo,2,6,4.4,29
146,2,hi,2,5,4.4,30
146,14,hi,3,5,4.4,41
146,22,lo,5,7,4.4,64
146,21,hi,5,7,4.4,67
146,7,lo,3,4,4.4,37
146,28,lo,5,5,4.4,68
146,24,lo,3,7,4.4,42
146,35,hi,3,7,4.4,37
146,9,hi,5,5,4.4,66
146,1,lo,2,5,4.4,28
146,17,hi,6,7,4.4,71
146,31,hi,3,7,4.4,35
146,20,lo,4,6,4.4,43
146,11,hi,3,6,4.4,29
146,8,lo,3,7,4.4,33
146,32,hi,2,5,4.4,31
146,23,lo,6,6,4.4,70
146,3,hi,2,7,4.4,39
146,22,hi,5,7,4.4,64
146,28,hi,5,5,4.4,68
146,24,hi,3,7,4.4,42
146,7,hi,2,5,4.4,37
146,14,lo,3,6,4.4,41
146,4,lo,3,5,4.4,36
146,21,lo,5,7,4.4,67
146,35,lo,3,7,4.4,37
146,15,lo,5,7,4.4,65
146,2,lo,2,5,4.4,30
147,3,lo,3,2,5,39
147,24,lo,3,4,5,42
147,32,lo,3,6,5,31
147,15,hi,5,6,5,65
147,22,lo,5,7,5,64
147,2,hi,3,3,5,30
147,8,hi,3,3,5,33
147,17,lo,5,6,5,71
147,9,lo,5,3,5,66
147,20,hi,3,6,5,43
147,7,lo,3,3,5,37
147,1,hi,2,2,5,28
147,21,hi,5,7,5,67
147,35,hi,3,7,5,37
147,31,lo,3,7,5,35
147,14,hi,3,3,5,41
147,4,hi,3,2,5,36
147,28,lo,5,3,5,68
147,23,hi,6,4,5,70
147,11,lo,3,6,5,29
147,9,hi,5,3,5,66
147,28,hi,5,2,5,68
147,3,hi,3,4,5,39
147,8,lo,3,4,5,33
147,31,hi,3,6,5,35
147,23,lo,5,5,5,70
147,17,hi,5,7,5,71
147,11,hi,3,6,5,29
147,22,hi,5,7,5,64
147,21,lo,5,7,5,67
147,35,lo,3,7,5,37
147,20,lo,3,6,5,43
147,4,lo,3,2,5,36
147,2,lo,3,3,5,30
147,1,lo,3,2,5,28
147,24,hi,3,3,5,42
147,7,hi,3,2,5,37
147,14,lo,3,4,5,41
147,32,hi,3,7,5,31
147,15,lo,5,7,5,65
148,14,hi,5,6,2.4,41
148,23,hi,6,6,2.4,70
148,7,lo,2,5,2.4,37
148,2,hi,2,4,2.4,30
148,35,hi,3,6,2.4,37
148,20,hi,4,5,2.4,43
148,17,lo,7,5,2.4,71
148,22,lo,5,6,2.4,64
148,32,lo,2,3,2.4,31
148,15,hi,5,4,2.4,65
148,28,lo,5,6,2.4,68
148,21,hi,5,3,2.4,67
148,1,hi,2,3,2.4,28
148,3,lo,4,6,2.4,39
148,9,lo,6,5,2.4,66
148,24,lo,4,6,2.4,42
148,8,hi,3,7,2.4,33
148,11,lo,2,4,2.4,29
148,4,hi,3,3,2.4,36
148,31,lo,3,7,2.4,35
148,15,lo,5,4,2.4,65
148,21,lo,6,4,2.4,67
148,9,hi,6,5,2.4,66
148,31,hi,3,7,2.4,35
148,7,hi,3,5,2.4,37
148,22,hi,5,5,2.4,64
148,8,lo,2,6,2.4,33
148,11,hi,2,4,2.4,29
148,20,lo,3,4,2.4,43
148,28,hi,6,5,2.4,68
148,2,lo,2,3,2.4,30
148,17,hi,6,6,2.4,71
148,24,hi,3,7,2.4,42
148,35,lo,3,6,2.4,37
148,14,lo,3,5,2.4,41
148,3,hi,3,2,2.4,39
148,4,lo,3,2,2.4,36
148,32,hi,3,4,2.4,31
148,23,lo,6,2,2.4,70
148,1,lo,3,3,2.4,28
149,1,hi,4,4,5,28
149,35,hi,4,7,5,37
149,31,lo,4,7,5,35
149,14,hi,5,7,5,41
149,32,lo,3,7,5,31
149,4,hi,3,3,5,36
149,8,hi,3,6,5,33
149,24,lo,4,7,5,42
149,11,lo,3,5,5,29
149,7,lo,4,6,5,37
149,9,lo,6,6,5,66
149,15,hi,6,7,5,65
149,28,lo,6,6,5,68
149,2,hi,3,7,5,30
149,17,lo,6,7,5,71
149,22,lo,6,7,5,64
149,21,hi,6,7,5,67
149,3,lo,4,6,5,39
149,23,hi,6,6,5,70
149,20,hi,5,7,5,43
149,2,lo,3,6,5,30
149,4,lo,4,5,5,36
149,14,lo,4,6,5,41
149,8,lo,4,7,5,33
149,31,hi,4,7,5,35
149,15,lo,6,7,5,65
149,22,hi,6,6,5,64
149,20,lo,4,7,5,43
149,7,hi,4,6,5,37
149,28,hi,6,6,5,68
149,11,hi,3,5,5,29
149,1,lo,3,6,5,28
149,35,lo,4,7,5,37
149,21,lo,6,7,5,67
149,9,hi,6,5,5,66
149,23,lo,6,5,5,70
149,17,hi,6,7,5,71
149,32,hi,4,6,5,31
149,3,hi,4,6,5,39
149,24,hi,4,7,5,42
150,24,lo,3,7,4.8,42
150,2,hi,3,7,4.8,30
150,14,hi,4,6,4.8,41
150,21,hi,5,7,4.8,67
150,1,hi,3,3,4.8,28
150,9,lo,5,3,4.8,66
150,7,lo,3,6,4.8,37
150,3,lo,3,5,4.8,39
150,32,lo,3,6,4.8,31
150,22,lo,5,2,4.8,64
150,35,hi,3,6,4.8,37
150,11,lo,3,5,4.8,29
150,15,hi,5,6,4.8,65
150,17,lo,6,7,4.8,71
150,8,hi,3,5,4.8,33
150,4,hi,3,4,4.8,36
150,20,hi,4,6,4.8,43
150,28,lo,5,6,4.8,68
150,31,lo,3,7,4.8,35
150,23,hi,5,2,4.8,70
150,4,lo,3,4,4.8,36
150,17,hi,5,7,4.8,71
